source,ticker,horizon,fold,scheme,window,model,weight
e1,MSFT,5,14,softmax_ic,last3,elasticnet,0.07451846760151497
e1,MSFT,5,14,softmax_ic,last3,huber,0.06629329530143808
e1,MSFT,5,14,softmax_ic,last3,pls,0.2249144539971137
e1,MSFT,5,14,softmax_ic,last3,lgbm_reg,0.27693613736142747
e1,MSFT,5,14,softmax_ic,last3,xgb,0.35733764573850585
e1,MSFT,5,0,best_recent,expanding,elasticnet,0.2
e1,MSFT,5,0,best_recent,expanding,huber,0.2
e1,MSFT,5,0,best_recent,expanding,pls,0.2
e1,MSFT,5,0,best_recent,expanding,lgbm_reg,0.2
e1,MSFT,5,0,best_recent,expanding,xgb,0.2
e1,MSFT,5,1,best_recent,expanding,elasticnet,0.0
e1,MSFT,5,1,best_recent,expanding,huber,1.0
e1,MSFT,5,1,best_recent,expanding,pls,0.0
e1,MSFT,5,1,best_recent,expanding,lgbm_reg,0.0
e1,MSFT,5,1,best_recent,expanding,xgb,0.0
e1,MSFT,5,2,best_recent,expanding,elasticnet,0.0
e1,MSFT,5,2,best_recent,expanding,huber,0.0
e1,MSFT,5,2,best_recent,expanding,pls,0.0
e1,MSFT,5,2,best_recent,expanding,lgbm_reg,1.0
e1,MSFT,5,2,best_recent,expanding,xgb,0.0
e1,MSFT,5,3,best_recent,expanding,elasticnet,0.0
e1,MSFT,5,3,best_recent,expanding,huber,0.0
e1,MSFT,5,3,best_recent,expanding,pls,0.0
e1,MSFT,5,3,best_recent,expanding,lgbm_reg,1.0
e1,MSFT,5,3,best_recent,expanding,xgb,0.0
e1,MSFT,5,4,best_recent,expanding,elasticnet,0.0
e1,MSFT,5,4,best_recent,expanding,huber,0.0
e1,MSFT,5,4,best_recent,expanding,pls,1.0
e1,MSFT,5,4,best_recent,expanding,lgbm_reg,0.0
e1,MSFT,5,4,best_recent,expanding,xgb,0.0
e1,MSFT,5,5,best_recent,expanding,elasticnet,1.0
e1,MSFT,5,5,best_recent,expanding,huber,0.0
e1,MSFT,5,5,best_recent,expanding,pls,0.0
e1,MSFT,5,5,best_recent,expanding,lgbm_reg,0.0
e1,MSFT,5,5,best_recent,expanding,xgb,0.0
e1,MSFT,5,6,best_recent,expanding,elasticnet,1.0
e1,MSFT,5,6,best_recent,expanding,huber,0.0
e1,MSFT,5,6,best_recent,expanding,pls,0.0
e1,MSFT,5,6,best_recent,expanding,lgbm_reg,0.0
e1,MSFT,5,6,best_recent,expanding,xgb,0.0
e1,MSFT,5,7,best_recent,expanding,elasticnet,1.0
e1,MSFT,5,7,best_recent,expanding,huber,0.0
e1,MSFT,5,7,best_recent,expanding,pls,0.0
e1,MSFT,5,7,best_recent,expanding,lgbm_reg,0.0
e1,MSFT,5,7,best_recent,expanding,xgb,0.0
e1,MSFT,5,8,best_recent,expanding,elasticnet,1.0
e1,MSFT,5,8,best_recent,expanding,huber,0.0
e1,MSFT,5,8,best_recent,expanding,pls,0.0
e1,MSFT,5,8,best_recent,expanding,lgbm_reg,0.0
e1,MSFT,5,8,best_recent,expanding,xgb,0.0
e1,MSFT,5,9,best_recent,expanding,elasticnet,1.0
e1,MSFT,5,9,best_recent,expanding,huber,0.0
e1,MSFT,5,9,best_recent,expanding,pls,0.0
e1,MSFT,5,9,best_recent,expanding,lgbm_reg,0.0
e1,MSFT,5,9,best_recent,expanding,xgb,0.0
e1,MSFT,5,10,best_recent,expanding,elasticnet,0.0
e1,MSFT,5,10,best_recent,expanding,huber,0.0
e1,MSFT,5,10,best_recent,expanding,pls,1.0
e1,MSFT,5,10,best_recent,expanding,lgbm_reg,0.0
e1,MSFT,5,10,best_recent,expanding,xgb,0.0
e1,MSFT,5,11,best_recent,expanding,elasticnet,0.0
e1,MSFT,5,11,best_recent,expanding,huber,0.0
e1,MSFT,5,11,best_recent,expanding,pls,1.0
e1,MSFT,5,11,best_recent,expanding,lgbm_reg,0.0
e1,MSFT,5,11,best_recent,expanding,xgb,0.0
e1,MSFT,5,12,best_recent,expanding,elasticnet,0.0
e1,MSFT,5,12,best_recent,expanding,huber,0.0
e1,MSFT,5,12,best_recent,expanding,pls,1.0
e1,MSFT,5,12,best_recent,expanding,lgbm_reg,0.0
e1,MSFT,5,12,best_recent,expanding,xgb,0.0
e1,MSFT,5,13,best_recent,expanding,elasticnet,0.0
e1,MSFT,5,13,best_recent,expanding,huber,0.0
e1,MSFT,5,13,best_recent,expanding,pls,1.0
e1,MSFT,5,13,best_recent,expanding,lgbm_reg,0.0
e1,MSFT,5,13,best_recent,expanding,xgb,0.0
e1,MSFT,5,14,best_recent,expanding,elasticnet,0.0
e1,MSFT,5,14,best_recent,expanding,huber,0.0
e1,MSFT,5,14,best_recent,expanding,pls,1.0
e1,MSFT,5,14,best_recent,expanding,lgbm_reg,0.0
e1,MSFT,5,14,best_recent,expanding,xgb,0.0
e1,MSFT,5,0,best_recent,last3,elasticnet,0.2
e1,MSFT,5,0,best_recent,last3,huber,0.2
e1,MSFT,5,0,best_recent,last3,pls,0.2
e1,MSFT,5,0,best_recent,last3,lgbm_reg,0.2
e1,MSFT,5,0,best_recent,last3,xgb,0.2
e1,MSFT,5,1,best_recent,last3,elasticnet,0.0
e1,MSFT,5,1,best_recent,last3,huber,1.0
e1,MSFT,5,1,best_recent,last3,pls,0.0
e1,MSFT,5,1,best_recent,last3,lgbm_reg,0.0
e1,MSFT,5,1,best_recent,last3,xgb,0.0
e1,MSFT,5,2,best_recent,last3,elasticnet,0.0
e1,MSFT,5,2,best_recent,last3,huber,0.0
e1,MSFT,5,2,best_recent,last3,pls,0.0
e1,MSFT,5,2,best_recent,last3,lgbm_reg,1.0
e1,MSFT,5,2,best_recent,last3,xgb,0.0
e1,MSFT,5,3,best_recent,last3,elasticnet,0.0
e1,MSFT,5,3,best_recent,last3,huber,0.0
e1,MSFT,5,3,best_recent,last3,pls,0.0
e1,MSFT,5,3,best_recent,last3,lgbm_reg,1.0
e1,MSFT,5,3,best_recent,last3,xgb,0.0
e1,MSFT,5,4,best_recent,last3,elasticnet,0.0
e1,MSFT,5,4,best_recent,last3,huber,0.0
e1,MSFT,5,4,best_recent,last3,pls,1.0
e1,MSFT,5,4,best_recent,last3,lgbm_reg,0.0
e1,MSFT,5,4,best_recent,last3,xgb,0.0
e1,MSFT,5,5,best_recent,last3,elasticnet,1.0
e1,MSFT,5,5,best_recent,last3,huber,0.0
e1,MSFT,5,5,best_recent,last3,pls,0.0
e1,MSFT,5,5,best_recent,last3,lgbm_reg,0.0
e1,MSFT,5,5,best_recent,last3,xgb,0.0
e1,MSFT,5,6,best_recent,last3,elasticnet,0.0
e1,MSFT,5,6,best_recent,last3,huber,1.0
e1,MSFT,5,6,best_recent,last3,pls,0.0
e1,MSFT,5,6,best_recent,last3,lgbm_reg,0.0
e1,MSFT,5,6,best_recent,last3,xgb,0.0
e1,MSFT,5,7,best_recent,last3,elasticnet,0.0
e1,MSFT,5,7,best_recent,last3,huber,1.0
e1,MSFT,5,7,best_recent,last3,pls,0.0
e1,MSFT,5,7,best_recent,last3,lgbm_reg,0.0
e1,MSFT,5,7,best_recent,last3,xgb,0.0
e1,MSFT,5,8,best_recent,last3,elasticnet,0.0
e1,MSFT,5,8,best_recent,last3,huber,0.0
e1,MSFT,5,8,best_recent,last3,pls,0.0
e1,MSFT,5,8,best_recent,last3,lgbm_reg,1.0
e1,MSFT,5,8,best_recent,last3,xgb,0.0
e1,MSFT,5,9,best_recent,last3,elasticnet,0.0
e1,MSFT,5,9,best_recent,last3,huber,0.0
e1,MSFT,5,9,best_recent,last3,pls,1.0
e1,MSFT,5,9,best_recent,last3,lgbm_reg,0.0
e1,MSFT,5,9,best_recent,last3,xgb,0.0
e1,MSFT,5,10,best_recent,last3,elasticnet,0.0
e1,MSFT,5,10,best_recent,last3,huber,0.0
e1,MSFT,5,10,best_recent,last3,pls,1.0
e1,MSFT,5,10,best_recent,last3,lgbm_reg,0.0
e1,MSFT,5,10,best_recent,last3,xgb,0.0
e1,MSFT,5,11,best_recent,last3,elasticnet,0.0
e1,MSFT,5,11,best_recent,last3,huber,0.0
e1,MSFT,5,11,best_recent,last3,pls,1.0
e1,MSFT,5,11,best_recent,last3,lgbm_reg,0.0
e1,MSFT,5,11,best_recent,last3,xgb,0.0
e1,MSFT,5,12,best_recent,last3,elasticnet,0.0
e1,MSFT,5,12,best_recent,last3,huber,0.0
e1,MSFT,5,12,best_recent,last3,pls,1.0
e1,MSFT,5,12,best_recent,last3,lgbm_reg,0.0
e1,MSFT,5,12,best_recent,last3,xgb,0.0
e1,MSFT,5,13,best_recent,last3,elasticnet,0.0
e1,MSFT,5,13,best_recent,last3,huber,0.0
e1,MSFT,5,13,best_recent,last3,pls,0.0
e1,MSFT,5,13,best_recent,last3,lgbm_reg,1.0
e1,MSFT,5,13,best_recent,last3,xgb,0.0
e1,MSFT,5,14,best_recent,last3,elasticnet,0.0
e1,MSFT,5,14,best_recent,last3,huber,0.0
e1,MSFT,5,14,best_recent,last3,pls,0.0
e1,MSFT,5,14,best_recent,last3,lgbm_reg,0.0
e1,MSFT,5,14,best_recent,last3,xgb,1.0
e1,MSFT,21,0,equal,expanding,elasticnet,0.2
e1,MSFT,21,0,equal,expanding,huber,0.2
e1,MSFT,21,0,equal,expanding,pls,0.2
e1,MSFT,21,0,equal,expanding,lgbm_reg,0.2
e1,MSFT,21,0,equal,expanding,xgb,0.2
e1,MSFT,21,1,equal,expanding,elasticnet,0.2
e1,MSFT,21,1,equal,expanding,huber,0.2
e1,MSFT,21,1,equal,expanding,pls,0.2
e1,MSFT,21,1,equal,expanding,lgbm_reg,0.2
e1,MSFT,21,1,equal,expanding,xgb,0.2
e1,MSFT,21,2,equal,expanding,elasticnet,0.2
e1,MSFT,21,2,equal,expanding,huber,0.2
e1,MSFT,21,2,equal,expanding,pls,0.2
e1,MSFT,21,2,equal,expanding,lgbm_reg,0.2
e1,MSFT,21,2,equal,expanding,xgb,0.2
e1,MSFT,21,3,equal,expanding,elasticnet,0.2
e1,MSFT,21,3,equal,expanding,huber,0.2
e1,MSFT,21,3,equal,expanding,pls,0.2
e1,MSFT,21,3,equal,expanding,lgbm_reg,0.2
e1,MSFT,21,3,equal,expanding,xgb,0.2
e1,MSFT,21,4,equal,expanding,elasticnet,0.2
e1,MSFT,21,4,equal,expanding,huber,0.2
e1,MSFT,21,4,equal,expanding,pls,0.2
e1,MSFT,21,4,equal,expanding,lgbm_reg,0.2
e1,MSFT,21,4,equal,expanding,xgb,0.2
e1,MSFT,21,5,equal,expanding,elasticnet,0.2
e1,MSFT,21,5,equal,expanding,huber,0.2
e1,MSFT,21,5,equal,expanding,pls,0.2
e1,MSFT,21,5,equal,expanding,lgbm_reg,0.2
e1,MSFT,21,5,equal,expanding,xgb,0.2
e1,MSFT,21,6,equal,expanding,elasticnet,0.2
e1,MSFT,21,6,equal,expanding,huber,0.2
e1,MSFT,21,6,equal,expanding,pls,0.2
e1,MSFT,21,6,equal,expanding,lgbm_reg,0.2
e1,MSFT,21,6,equal,expanding,xgb,0.2
e1,MSFT,21,7,equal,expanding,elasticnet,0.2
e1,MSFT,21,7,equal,expanding,huber,0.2
e1,MSFT,21,7,equal,expanding,pls,0.2
e1,MSFT,21,7,equal,expanding,lgbm_reg,0.2
e1,MSFT,21,7,equal,expanding,xgb,0.2
e1,MSFT,21,8,equal,expanding,elasticnet,0.2
e1,MSFT,21,8,equal,expanding,huber,0.2
e1,MSFT,21,8,equal,expanding,pls,0.2
e1,MSFT,21,8,equal,expanding,lgbm_reg,0.2
e1,MSFT,21,8,equal,expanding,xgb,0.2
e1,MSFT,21,9,equal,expanding,elasticnet,0.2
e1,MSFT,21,9,equal,expanding,huber,0.2
e1,MSFT,21,9,equal,expanding,pls,0.2
e1,MSFT,21,9,equal,expanding,lgbm_reg,0.2
e1,MSFT,21,9,equal,expanding,xgb,0.2
e1,MSFT,21,10,equal,expanding,elasticnet,0.2
e1,MSFT,21,10,equal,expanding,huber,0.2
e1,MSFT,21,10,equal,expanding,pls,0.2
e1,MSFT,21,10,equal,expanding,lgbm_reg,0.2
e1,MSFT,21,10,equal,expanding,xgb,0.2
e1,MSFT,21,11,equal,expanding,elasticnet,0.2
e1,MSFT,21,11,equal,expanding,huber,0.2
e1,MSFT,21,11,equal,expanding,pls,0.2
e1,MSFT,21,11,equal,expanding,lgbm_reg,0.2
e1,MSFT,21,11,equal,expanding,xgb,0.2
e1,MSFT,21,12,equal,expanding,elasticnet,0.2
e1,MSFT,21,12,equal,expanding,huber,0.2
e1,MSFT,21,12,equal,expanding,pls,0.2
e1,MSFT,21,12,equal,expanding,lgbm_reg,0.2
e1,MSFT,21,12,equal,expanding,xgb,0.2
e1,MSFT,21,13,equal,expanding,elasticnet,0.2
e1,MSFT,21,13,equal,expanding,huber,0.2
e1,MSFT,21,13,equal,expanding,pls,0.2
e1,MSFT,21,13,equal,expanding,lgbm_reg,0.2
e1,MSFT,21,13,equal,expanding,xgb,0.2
e1,MSFT,21,14,equal,expanding,elasticnet,0.2
e1,MSFT,21,14,equal,expanding,huber,0.2
e1,MSFT,21,14,equal,expanding,pls,0.2
e1,MSFT,21,14,equal,expanding,lgbm_reg,0.2
e1,MSFT,21,14,equal,expanding,xgb,0.2
e1,MSFT,21,0,inv_mae,expanding,elasticnet,0.2
e1,MSFT,21,0,inv_mae,expanding,huber,0.2
e1,MSFT,21,0,inv_mae,expanding,pls,0.2
e1,MSFT,21,0,inv_mae,expanding,lgbm_reg,0.2
e1,MSFT,21,0,inv_mae,expanding,xgb,0.2
e1,MSFT,21,1,inv_mae,expanding,elasticnet,0.17424013982435227
e1,MSFT,21,1,inv_mae,expanding,huber,0.15977346091192887
e1,MSFT,21,1,inv_mae,expanding,pls,0.24095230616914634
e1,MSFT,21,1,inv_mae,expanding,lgbm_reg,0.27180438723297345
e1,MSFT,21,1,inv_mae,expanding,xgb,0.15322970586159917
e1,MSFT,21,2,inv_mae,expanding,elasticnet,0.19201468801656904
e1,MSFT,21,2,inv_mae,expanding,huber,0.1789203432366134
e1,MSFT,21,2,inv_mae,expanding,pls,0.22205353301208502
e1,MSFT,21,2,inv_mae,expanding,lgbm_reg,0.2513918585638825
e1,MSFT,21,2,inv_mae,expanding,xgb,0.15561957717084993
e1,MSFT,21,3,inv_mae,expanding,elasticnet,0.18581917807289075
e1,MSFT,21,3,inv_mae,expanding,huber,0.18154245226128002
e1,MSFT,21,3,inv_mae,expanding,pls,0.241913974135635
e1,MSFT,21,3,inv_mae,expanding,lgbm_reg,0.22886458365948337
e1,MSFT,21,3,inv_mae,expanding,xgb,0.16185981187071072
e1,MSFT,21,4,inv_mae,expanding,elasticnet,0.1962463330154707
e1,MSFT,21,4,inv_mae,expanding,huber,0.19770774185745324
e1,MSFT,21,4,inv_mae,expanding,pls,0.2543914002349719
e1,MSFT,21,4,inv_mae,expanding,lgbm_reg,0.2041269320171833
e1,MSFT,21,4,inv_mae,expanding,xgb,0.14752759287492084
e1,MSFT,21,5,inv_mae,expanding,elasticnet,0.19259840119349683
e1,MSFT,21,5,inv_mae,expanding,huber,0.1976292667325027
e1,MSFT,21,5,inv_mae,expanding,pls,0.24206824582049577
e1,MSFT,21,5,inv_mae,expanding,lgbm_reg,0.20826460442163472
e1,MSFT,21,5,inv_mae,expanding,xgb,0.1594394818318699
e1,MSFT,21,6,inv_mae,expanding,elasticnet,0.19428685378438681
e1,MSFT,21,6,inv_mae,expanding,huber,0.19379003688668797
e1,MSFT,21,6,inv_mae,expanding,pls,0.2327586822728113
e1,MSFT,21,6,inv_mae,expanding,lgbm_reg,0.21597124283420524
e1,MSFT,21,6,inv_mae,expanding,xgb,0.1631931842219087
e1,MSFT,21,7,inv_mae,expanding,elasticnet,0.19328853168722046
e1,MSFT,21,7,inv_mae,expanding,huber,0.196101571793849
e1,MSFT,21,7,inv_mae,expanding,pls,0.2370832281680342
e1,MSFT,21,7,inv_mae,expanding,lgbm_reg,0.21374578050769227
e1,MSFT,21,7,inv_mae,expanding,xgb,0.159780887843204
e1,MSFT,21,8,inv_mae,expanding,elasticnet,0.1897136304627681
e1,MSFT,21,8,inv_mae,expanding,huber,0.19444390486069668
e1,MSFT,21,8,inv_mae,expanding,pls,0.2335888969559133
e1,MSFT,21,8,inv_mae,expanding,lgbm_reg,0.21662447243206154
e1,MSFT,21,8,inv_mae,expanding,xgb,0.1656290952885603
e1,MSFT,21,9,inv_mae,expanding,elasticnet,0.184889280447585
e1,MSFT,21,9,inv_mae,expanding,huber,0.19253532636184026
e1,MSFT,21,9,inv_mae,expanding,pls,0.23321893641858493
e1,MSFT,21,9,inv_mae,expanding,lgbm_reg,0.2178065136133821
e1,MSFT,21,9,inv_mae,expanding,xgb,0.1715499431586076
e1,MSFT,21,10,inv_mae,expanding,elasticnet,0.18698847704906177
e1,MSFT,21,10,inv_mae,expanding,huber,0.19697115247416613
e1,MSFT,21,10,inv_mae,expanding,pls,0.2360658165556335
e1,MSFT,21,10,inv_mae,expanding,lgbm_reg,0.22428748471361937
e1,MSFT,21,10,inv_mae,expanding,xgb,0.1556870692075193
e1,MSFT,21,11,inv_mae,expanding,elasticnet,0.18975571541466266
e1,MSFT,21,11,inv_mae,expanding,huber,0.19757571829192783
e1,MSFT,21,11,inv_mae,expanding,pls,0.23478181248340013
e1,MSFT,21,11,inv_mae,expanding,lgbm_reg,0.22100090133628164
e1,MSFT,21,11,inv_mae,expanding,xgb,0.15688585247372772
e1,MSFT,21,12,inv_mae,expanding,elasticnet,0.19149938581459616
e1,MSFT,21,12,inv_mae,expanding,huber,0.19855609858346168
e1,MSFT,21,12,inv_mae,expanding,pls,0.23310159063815786
e1,MSFT,21,12,inv_mae,expanding,lgbm_reg,0.21711240209879273
e1,MSFT,21,12,inv_mae,expanding,xgb,0.1597305228649918
e1,MSFT,21,13,inv_mae,expanding,elasticnet,0.19095953164430476
e1,MSFT,21,13,inv_mae,expanding,huber,0.19864512051787175
e1,MSFT,21,13,inv_mae,expanding,pls,0.23308625114013667
e1,MSFT,21,13,inv_mae,expanding,lgbm_reg,0.21464833047682388
e1,MSFT,21,13,inv_mae,expanding,xgb,0.16266076622086295
e1,MSFT,21,14,inv_mae,expanding,elasticnet,0.1914030420518636
e1,MSFT,21,14,inv_mae,expanding,huber,0.1975347097431237
e1,MSFT,21,14,inv_mae,expanding,pls,0.23182560578764644
e1,MSFT,21,14,inv_mae,expanding,lgbm_reg,0.21485290046801048
e1,MSFT,21,14,inv_mae,expanding,xgb,0.16438374194935587
e1,MSFT,21,0,inv_mae,last3,elasticnet,0.2
e1,MSFT,21,0,inv_mae,last3,huber,0.2
e1,MSFT,21,0,inv_mae,last3,pls,0.2
e1,MSFT,21,0,inv_mae,last3,lgbm_reg,0.2
e1,MSFT,21,0,inv_mae,last3,xgb,0.2
e1,MSFT,21,1,inv_mae,last3,elasticnet,0.17424013982435227
e1,MSFT,21,1,inv_mae,last3,huber,0.15977346091192887
e1,MSFT,21,1,inv_mae,last3,pls,0.24095230616914634
e1,MSFT,21,1,inv_mae,last3,lgbm_reg,0.27180438723297345
e1,MSFT,21,1,inv_mae,last3,xgb,0.15322970586159917
e1,MSFT,21,2,inv_mae,last3,elasticnet,0.19201468801656904
e1,MSFT,21,2,inv_mae,last3,huber,0.1789203432366134
e1,MSFT,21,2,inv_mae,last3,pls,0.22205353301208502
e1,MSFT,21,2,inv_mae,last3,lgbm_reg,0.2513918585638825
e1,MSFT,21,2,inv_mae,last3,xgb,0.15561957717084993
e1,MSFT,21,3,inv_mae,last3,elasticnet,0.18581917807289075
e1,MSFT,21,3,inv_mae,last3,huber,0.18154245226128002
e1,MSFT,21,3,inv_mae,last3,pls,0.241913974135635
e1,MSFT,21,3,inv_mae,last3,lgbm_reg,0.22886458365948337
e1,MSFT,21,3,inv_mae,last3,xgb,0.16185981187071072
e1,MSFT,21,4,inv_mae,last3,elasticnet,0.2056812359902984
e1,MSFT,21,4,inv_mae,last3,huber,0.2178430074747294
e1,MSFT,21,4,inv_mae,last3,pls,0.25787581012717803
e1,MSFT,21,4,inv_mae,last3,lgbm_reg,0.1757996594396276
e1,MSFT,21,4,inv_mae,last3,xgb,0.14280028696816655
e1,MSFT,21,5,inv_mae,last3,elasticnet,0.1914954884148131
e1,MSFT,21,5,inv_mae,last3,huber,0.20988604128582503
e1,MSFT,21,5,inv_mae,last3,pls,0.25473971561745573
e1,MSFT,21,5,inv_mae,last3,lgbm_reg,0.18307311262150358
e1,MSFT,21,5,inv_mae,last3,xgb,0.16080564206040263
e1,MSFT,21,6,inv_mae,last3,elasticnet,0.20312008669897413
e1,MSFT,21,6,inv_mae,last3,huber,0.20721178319702271
e1,MSFT,21,6,inv_mae,last3,pls,0.22286499042143956
e1,MSFT,21,6,inv_mae,last3,lgbm_reg,0.20269987165161846
e1,MSFT,21,6,inv_mae,last3,xgb,0.16410326803094497
e1,MSFT,21,7,inv_mae,last3,elasticnet,0.18789007229895208
e1,MSFT,21,7,inv_mae,last3,huber,0.19258732322409544
e1,MSFT,21,7,inv_mae,last3,pls,0.21294716158730614
e1,MSFT,21,7,inv_mae,last3,lgbm_reg,0.22751284268850014
e1,MSFT,21,7,inv_mae,last3,xgb,0.17906260020114612
e1,MSFT,21,8,inv_mae,last3,elasticnet,0.1826938388689852
e1,MSFT,21,8,inv_mae,last3,huber,0.18677392281803878
e1,MSFT,21,8,inv_mae,last3,pls,0.215092935075611
e1,MSFT,21,8,inv_mae,last3,lgbm_reg,0.2357279072245921
e1,MSFT,21,8,inv_mae,last3,xgb,0.1797113960127729
e1,MSFT,21,9,inv_mae,last3,elasticnet,0.1606903712146289
e1,MSFT,21,9,inv_mae,last3,huber,0.1879909689526249
e1,MSFT,21,9,inv_mae,last3,pls,0.233115030923217
e1,MSFT,21,9,inv_mae,last3,lgbm_reg,0.22168047721385442
e1,MSFT,21,9,inv_mae,last3,xgb,0.19652315169567483
e1,MSFT,21,10,inv_mae,last3,elasticnet,0.17240808817188094
e1,MSFT,21,10,inv_mae,last3,huber,0.19820182087466479
e1,MSFT,21,10,inv_mae,last3,pls,0.2327092582172304
e1,MSFT,21,10,inv_mae,last3,lgbm_reg,0.25074484957092236
e1,MSFT,21,10,inv_mae,last3,xgb,0.1459359831653016
e1,MSFT,21,11,inv_mae,last3,elasticnet,0.18930714181806366
e1,MSFT,21,11,inv_mae,last3,huber,0.20460067391366918
e1,MSFT,21,11,inv_mae,last3,pls,0.2369318013184565
e1,MSFT,21,11,inv_mae,last3,lgbm_reg,0.23106761895709654
e1,MSFT,21,11,inv_mae,last3,xgb,0.13809276399271414
e1,MSFT,21,12,inv_mae,last3,elasticnet,0.20617212464964343
e1,MSFT,21,12,inv_mae,last3,huber,0.21166350817891988
e1,MSFT,21,12,inv_mae,last3,pls,0.23158839079501145
e1,MSFT,21,12,inv_mae,last3,lgbm_reg,0.21441937650704496
e1,MSFT,21,12,inv_mae,last3,xgb,0.1361565998693802
e1,MSFT,21,13,inv_mae,last3,elasticnet,0.20149632584437455
e1,MSFT,21,13,inv_mae,last3,huber,0.2022682024093229
e1,MSFT,21,13,inv_mae,last3,pls,0.22371074456955117
e1,MSFT,21,13,inv_mae,last3,lgbm_reg,0.18920447747887287
e1,MSFT,21,13,inv_mae,last3,xgb,0.1833202496978785
e1,MSFT,21,14,inv_mae,last3,elasticnet,0.196037588848501
e1,MSFT,21,14,inv_mae,last3,huber,0.19629523088964385
e1,MSFT,21,14,inv_mae,last3,pls,0.22088314472531734
e1,MSFT,21,14,inv_mae,last3,lgbm_reg,0.19440617424398796
e1,MSFT,21,14,inv_mae,last3,xgb,0.19237786129254975
e1,MSFT,21,0,mae_da,expanding,elasticnet,0.2
e1,MSFT,21,0,mae_da,expanding,huber,0.2
e1,MSFT,21,0,mae_da,expanding,pls,0.2
e1,MSFT,21,0,mae_da,expanding,lgbm_reg,0.2
e1,MSFT,21,0,mae_da,expanding,xgb,0.2
e1,MSFT,21,1,mae_da,expanding,elasticnet,0.24381458271407458
e1,MSFT,21,1,mae_da,expanding,huber,0.14473331242616283
e1,MSFT,21,1,mae_da,expanding,pls,0.4096734173333286
e1,MSFT,21,1,mae_da,expanding,lgbm_reg,0.18952965112021236
e1,MSFT,21,1,mae_da,expanding,xgb,0.012249036406221549
e1,MSFT,21,2,mae_da,expanding,elasticnet,0.41220930095746844
e1,MSFT,21,2,mae_da,expanding,huber,0.13846679009865082
e1,MSFT,21,2,mae_da,expanding,pls,0.07630003303204477
e1,MSFT,21,2,mae_da,expanding,lgbm_reg,0.3633946737111886
e1,MSFT,21,2,mae_da,expanding,xgb,0.009629202200647414
e1,MSFT,21,3,mae_da,expanding,elasticnet,0.21398316821672309
e1,MSFT,21,3,mae_da,expanding,huber,0.1022292864971208
e1,MSFT,21,3,mae_da,expanding,pls,0.5820305942124202
e1,MSFT,21,3,mae_da,expanding,lgbm_reg,0.09569122294440216
e1,MSFT,21,3,mae_da,expanding,xgb,0.006065728129333678
e1,MSFT,21,4,mae_da,expanding,elasticnet,0.1504101471562813
e1,MSFT,21,4,mae_da,expanding,huber,0.1140860484105322
e1,MSFT,21,4,mae_da,expanding,pls,0.7061142732478756
e1,MSFT,21,4,mae_da,expanding,lgbm_reg,0.026347838350372545
e1,MSFT,21,4,mae_da,expanding,xgb,0.003041692834938411
e1,MSFT,21,5,mae_da,expanding,elasticnet,0.09917995721060234
e1,MSFT,21,5,mae_da,expanding,huber,0.10006134298588125
e1,MSFT,21,5,mae_da,expanding,pls,0.7721650766294152
e1,MSFT,21,5,mae_da,expanding,lgbm_reg,0.025152019949493298
e1,MSFT,21,5,mae_da,expanding,xgb,0.003441603224607765
e1,MSFT,21,6,mae_da,expanding,elasticnet,0.15614003348471672
e1,MSFT,21,6,mae_da,expanding,huber,0.09210134969550166
e1,MSFT,21,6,mae_da,expanding,pls,0.7047179695413629
e1,MSFT,21,6,mae_da,expanding,lgbm_reg,0.04297343772921962
e1,MSFT,21,6,mae_da,expanding,xgb,0.004067209549199206
e1,MSFT,21,7,mae_da,expanding,elasticnet,0.15070949409212256
e1,MSFT,21,7,mae_da,expanding,huber,0.13976219030618406
e1,MSFT,21,7,mae_da,expanding,pls,0.6598547201540428
e1,MSFT,21,7,mae_da,expanding,lgbm_reg,0.04617262097105746
e1,MSFT,21,7,mae_da,expanding,xgb,0.003500974476593075
e1,MSFT,21,8,mae_da,expanding,elasticnet,0.08558662652310994
e1,MSFT,21,8,mae_da,expanding,huber,0.11029146663761905
e1,MSFT,21,8,mae_da,expanding,pls,0.7491504497539151
e1,MSFT,21,8,mae_da,expanding,lgbm_reg,0.051616436835424995
e1,MSFT,21,8,mae_da,expanding,xgb,0.0033550202499308956
e1,MSFT,21,9,mae_da,expanding,elasticnet,0.018062358963001856
e1,MSFT,21,9,mae_da,expanding,huber,0.06493528669242189
e1,MSFT,21,9,mae_da,expanding,pls,0.858854693163033
e1,MSFT,21,9,mae_da,expanding,lgbm_reg,0.05506664766882582
e1,MSFT,21,9,mae_da,expanding,xgb,0.003081013512717407
e1,MSFT,21,10,mae_da,expanding,elasticnet,0.04369622500429446
e1,MSFT,21,10,mae_da,expanding,huber,0.11189019298394438
e1,MSFT,21,10,mae_da,expanding,pls,0.7463693430513715
e1,MSFT,21,10,mae_da,expanding,lgbm_reg,0.09579726380300957
e1,MSFT,21,10,mae_da,expanding,xgb,0.0022469751573801155
e1,MSFT,21,11,mae_da,expanding,elasticnet,0.04916854046873284
e1,MSFT,21,11,mae_da,expanding,huber,0.11570961685844862
e1,MSFT,21,11,mae_da,expanding,pls,0.7336527987676612
e1,MSFT,21,11,mae_da,expanding,lgbm_reg,0.09938318288360425
e1,MSFT,21,11,mae_da,expanding,xgb,0.002085861021553009
